Growth rate,sigma
0.345622119815668,11.6551724137931
0.5,12.9655172413793
0.649769585253456,14.448275862069
0.857142857142857,15.4827586206897
0.949308755760369,15.6206896551724
1.20967741935484,16.5172413793103
1.70967741935484,16.551724137931
